station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
AVP,1996-01-16 08:00,3.92,-5.98,62.69,70.00,7.00,M,30.51,1035.10,15.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,-9.45,KAVP 160800Z 07007KT 15SM SCT080 M16/M21 A3051 RMK 98389; SLP351 T11561211
AVP,1996-01-16 09:00,3.02,-7.06,62.02,120.00,4.00,M,30.49,1034.60,15.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,-6.42,KAVP 160900Z 12004KT 15SM SCT080 M16/M22 A3049 RMK 8/070/ 57015; SLP346 T11611217
AVP,1996-01-16 10:00,1.04,-7.96,65.08,210.00,3.00,M,30.47,1033.90,15.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,-6.70,KAVP 161000Z 21003KT 15SM SCT080 M17/M22 A3047 RMK SLP339 T11721222
AVP,1996-01-16 11:00,1.94,-7.06,65.20,0.00,0.00,M,30.49,1034.80,15.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.94,KAVP 161100Z 00000KT 15SM CLR M17/M22 A3049 RMK SLP348 T11671217
AVP,1996-01-16 12:00,1.94,-7.06,65.20,0.00,0.00,M,30.52,1035.70,15.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,1.94,KAVP 161200Z 00000KT 15SM SCT080 M17/M22 A3052 RMK 4/021/ 52008 10010 20000; SLP357 60070 T11671217 580/0
AVP,1996-01-16 13:00,12.02,-11.02,33.99,70.00,8.00,M,30.53,1036.00,15.00,M,SCT,BKN,BKN,   ,5000.00,8000.00,20000.00,M,M,M,M,M,M,M,M,-0.50,KAVP 161300Z 07008KT 15SM SCT050 BKN080 BKN200 M11/M24 A3053 RMK SLP360 T11111239
AVP,1996-01-16 14:00,15.98,-4.00,40.22,100.00,8.00,M,30.59,1035.80,15.00,M,SCT,SCT,BKN,   ,M,M,M,M,M,M,M,M,M,M,M,4.38,KAVP 161400Z 10008KT 15SM SCT/// SCT/// BKN/// M09/M20 A//// RMK SLP358 T10891200
AVP,1996-01-16 15:00,19.04,6.98,58.78,300.00,5.00,M,30.52,1035.40,15.00,M,SCT,BKN,OVC,   ,2000.00,5000.00,8000.00,M,M,M,M,M,M,M,M,11.00,KAVP 161500Z 30005KT 15SM SCT020 BKN050 OVC080 M07/M14 A3052 RMK 8/57// 50000; SLP354 T10721139
AVP,1996-01-16 16:00,23.00,12.02,62.28,110.00,7.00,M,30.51,1035.10,15.00,M,BKN,OVC,   ,   ,1800.00,5000.00,M,M,M,M,M,M,M,M,M,13.81,KAVP 161600Z 11007KT 15SM BKN018 OVC050 M05/M11 A3051 RMK SLP351 T10501111
AVP,1996-01-16 17:00,23.00,12.02,62.28,0.00,0.00,M,30.48,1034.10,15.00,M,OVC,   ,   ,   ,1800.00,M,M,M,M,M,M,M,M,M,M,23.00,KAVP 161700Z 00000KT 15SM OVC018 M05/M11 A3048 RMK SLP341 T10501111
AVP,1996-01-16 18:00,26.06,19.04,74.41,100.00,5.00,M,30.43,1032.40,15.00,M,OVC,   ,   ,   ,1700.00,M,M,M,M,M,M,M,M,M,M,19.34,KAVP 161800Z 10005KT 15SM OVC017 M03/M07 A3043 RMK 933021/ 58029 10027 20002; SLP324 600// T10331072 580/5
AVP,1996-01-16 19:00,26.06,17.96,71.04,340.00,4.00,M,30.41,1031.70,15.00,M,OVC,   ,   ,   ,1600.00,M,M,M,M,M,M,M,M,M,M,20.48,KAVP 161900Z 34004KT 15SM OVC016 M03/M08 A3041 RMK SLP317 T10331078
AVP,1996-01-16 19:20,M,M,M,340.00,5.00,M,30.39,M,15.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,M,KAVP 161920Z 34005KT 15SM OVC014 A3039 RMK SLPNO
AVP,1996-01-16 20:00,26.96,19.94,74.50,350.00,5.00,M,30.38,1030.80,10.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,20.41,KAVP 162000Z 35005KT 10SM OVC012 M03/M07 A3038 RMK SLP308 T10281067
AVP,1996-01-16 21:00,28.04,24.08,84.87,80.00,4.00,M,30.37,1030.20,7.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,22.80,KAVP 162100Z 08004KT 7SM OVC012 M02/M04 A3037 RMK 8/5/// 57020; SLP302 T10221044
AVP,1996-01-16 22:00,30.92,26.96,85.05,200.00,4.00,M,30.35,1029.50,10.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,26.16,KAVP 162200Z 20004KT 10SM OVC010 M01/M03 A3035 RMK SLP295 T10061028
AVP,1996-01-16 23:00,30.02,26.96,88.22,0.00,0.00,M,30.34,1029.30,10.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,30.02,KAVP 162300Z 00000KT 10SM OVC010 M01/M03 A3034 RMK SLP293 T10111028
AVP,1996-01-17 00:00,30.02,28.04,92.23,0.00,0.00,M,30.33,1029.00,10.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,30.02,KAVP 170000Z 00000KT 10SM OVC010 M01/M02 A3033 RMK 4/020/ 57012 10032 20025; SLP290 600// T10111022 580/5
AVP,1996-01-17 01:00,30.92,28.04,88.92,340.00,7.00,M,30.32,1028.40,7.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,23.46,KAVP 170100Z 34007KT 7SM OVC010 M01/M02 A3032 RMK SLP284 T10061022
AVP,1996-01-17 02:00,33.98,30.92,88.42,190.00,4.00,M,30.30,1027.50,7.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,29.73,KAVP 170200Z 19004KT 7SM OVC010 01/M01 A3030 RMK SLP275 T00111006
AVP,1996-01-17 03:00,33.98,30.92,88.42,260.00,4.00,M,30.27,1026.40,7.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,29.73,KAVP 170300Z 26004KT 7SM OVC010 01/M01 A3027 RMK SLP264 T00111006
AVP,1996-01-17 04:00,33.98,32.00,92.36,240.00,5.00,M,30.25,1025.60,7.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,28.75,KAVP 170400Z 24005KT 7SM OVC010 01/00 A3025 RMK SLP256 T00110000
AVP,1996-01-17 05:00,37.04,33.98,88.57,210.00,10.00,M,30.22,1024.70,7.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,29.29,KAVP 170500Z 21010KT 7SM OVC010 03/01 A3022 RMK 400370000; SLP247 T00280011
AVP,1996-01-17 06:00,35.96,33.98,92.43,250.00,4.00,M,30.19,1023.60,7.00,M,SCT,OVC,   ,   ,800.00,1000.00,M,M,M,M,M,M,M,M,M,32.04,KAVP 170600Z 25004KT 7SM SCT008 OVC010 02/01 A3019 RMK 8/6/// 10038 20030; SLP236 60025 T00220011 55070
AVP,1996-01-17 06:12,M,M,M,230.00,8.00,M,30.19,M,7.00,M,SCT,OVC,   ,   ,700.00,900.00,M,M,M,M,M,M,M,M,M,M,KAVP 170612Z 23008KT 7SM SCT007 OVC009 A3019 RMK SLPNO
AVP,1996-01-17 07:00,37.04,33.98,88.57,200.00,9.00,M,30.18,1023.00,7.00,M,SCT,OVC,   ,   ,700.00,900.00,M,M,M,M,M,M,M,M,M,29.78,KAVP 170700Z 20009KT 7SM SCT007 OVC009 03/01 A3018 RMK SLP230 T00280011
AVP,1996-01-17 08:00,37.04,33.98,88.57,200.00,14.00,M,30.16,1022.50,7.00,M,SCT,OVC,   ,   ,500.00,800.00,M,M,M,M,M,M,M,M,M,27.66,KAVP 170800Z 20014KT 7SM SCT005 OVC008 03/01 A3016 RMK 98002; SLP225 T00280011
AVP,1996-01-17 09:00,37.94,35.06,89.25,210.00,8.00,M,30.14,1021.60,7.00,M,SCT,OVC,   ,   ,500.00,800.00,M,M,M,M,M,M,M,M,M,31.43,KAVP 170900Z 21008KT 7SM SCT005 OVC008 03/02 A3014 RMK 8/6/// 58019; SLP216 T00330017
AVP,1996-01-17 10:00,37.04,35.06,92.46,240.00,6.00,M,30.14,1021.50,7.00,M,OVC,   ,   ,   ,600.00,M,M,M,M,M,M,M,M,M,M,31.60,KAVP 171000Z 24006KT 7SM OVC006 03/02 A3014 RMK SLP215 T00280017
AVP,1996-01-17 11:00,37.04,35.06,92.46,240.00,6.00,0.01,30.15,1022.10,7.00,M,OVC,   ,   ,   ,500.00,M,M,M,-RA,M,M,M,M,M,M,31.60,KAVP 171100Z 24006KT 7SM -RA OVC005 03/02 A3015 RMK RB31; SLP221 P0001 T00280017
AVP,1996-01-17 11:25,M,M,M,240.00,7.00,M,30.15,M,3.00,M,SCT,BKN,OVC,   ,400.00,1200.00,3200.00,M,-RA FG,M,M,M,M,M,M,M,KAVP 171125Z 24007KT 3SM -RA FG SCT004 BKN012 OVC032 A3015 RMK SLPNO
AVP,1996-01-17 11:32,M,M,M,250.00,6.00,M,30.15,M,3.00,M,SCT,BKN,OVC,   ,400.00,2000.00,3200.00,M,-RA FG,M,M,M,M,M,M,M,KAVP 171132Z 25006KT 3SM -RA FG SCT004 BKN020 OVC032 A3015 RMK SLPNO
AVP,1996-01-17 12:00,35.96,35.06,96.49,240.00,9.00,0.01,30.15,1021.90,3.00,M,SCT,BKN,OVC,   ,300.00,1600.00,3500.00,M,-RA FG,M,M,M,M,M,M,28.44,KAVP 171200Z 24009KT 3SM -RA FG SCT003 BKN016 OVC035 02/02 A3015 RMK 4/018/ 52003 6002/ 70002 10038 20036; SLP219 P0001 600// 70002 T00220017 580/5
AVP,1996-01-17 13:00,35.96,35.06,96.49,230.00,8.00,M,30.15,1022.10,3.00,M,SCT,SCT,OVC,   ,500.00,1600.00,2900.00,M,FG,M,M,M,M,M,M,28.99,KAVP 171300Z 23008KT 3SM FG SCT005 SCT016 OVC029 02/02 A3015 RMK RE38; SLP221 T00220017
AVP,1996-01-17 14:00,37.04,35.06,92.46,230.00,8.00,M,30.17,1022.50,3.00,M,BKN,BKN,OVC,   ,2900.00,5000.00,10000.00,M,FG,M,M,M,M,M,M,30.32,KAVP 171400Z 23008KT 3SM FG BKN029 BKN050 OVC100 03/02 A3017 RMK SLP225 T00280017
AVP,1996-01-17 15:00,37.04,33.98,88.57,220.00,6.00,M,30.19,1023.40,3.00,M,OVC,   ,   ,   ,2600.00,M,M,M,FG,M,M,M,M,M,M,31.60,KAVP 171500Z 22006KT 3SM FG OVC026 03/01 A3019 RMK 8/5/// 6000/; SLP234 T00280011 55030
AVP,1996-01-17 15:22,M,M,M,220.00,3.00,M,30.21,M,4.00,M,BKN,OVC,   ,   ,800.00,2800.00,M,M,FG,M,M,M,M,M,M,M,KAVP 171522Z 22003KT 4SM FG BKN008 OVC028 A3021 RMK SLPNO
AVP,1996-01-17 16:00,39.02,35.06,85.55,200.00,4.00,M,30.21,1024.00,4.00,M,BKN,BKN,OVC,   ,900.00,1800.00,2500.00,M,FG,M,M,M,M,M,M,35.62,KAVP 171600Z 20004KT 4SM FG BKN009 BKN018 OVC025 04/02 A3021 RMK SLP240 T00390017
AVP,1996-01-17 16:29,M,M,M,210.00,5.00,M,30.21,M,5.00,M,SCT,BKN,OVC,   ,900.00,2200.00,3800.00,M,FG,M,M,M,M,M,M,M,KAVP 171629Z 21005KT 5SM FG SCT009 BKN022 OVC038 A3021 RMK SLPNO
AVP,1996-01-17 17:00,39.92,35.06,82.60,210.00,5.00,M,30.19,1023.20,5.00,M,BKN,BKN,OVC,   ,2200.00,3200.00,5000.00,M,FG,M,M,M,M,M,M,35.80,KAVP 171700Z 21005KT 5SM FG BKN022 BKN032 OVC050 04/02 A3019 RMK SLP232 T00440017
AVP,1996-01-17 17:33,M,M,M,230.00,8.00,M,30.18,M,10.00,M,SCT,BKN,   ,   ,2200.00,5000.00,M,M,M,M,M,M,M,M,M,M,KAVP 171733Z 23008KT 10SM SCT022 BKN050 A3018 RMK SLPNO
AVP,1996-01-17 18:00,42.08,35.06,75.98,220.00,4.00,M,30.17,1022.30,10.00,M,BKN,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,39.19,KAVP 171800Z 22004KT 10SM BKN050 06/02 A3017 RMK 933013/ 57008 6000/ 10042 20036; SLP223 60000 T00560017 580/5
AVP,1996-01-17 19:00,44.06,35.96,72.98,230.00,5.00,M,30.18,1022.60,10.00,M,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,40.72,KAVP 171900Z 23005KT 10SM SCT150 07/02 A3018 RMK SLP226 T00670022
AVP,1996-01-17 20:00,46.04,37.04,70.64,210.00,4.00,M,30.18,1022.70,10.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,43.82,KAVP 172000Z 21004KT 10SM BKN250 08/03 A3018 RMK SLP227 T00780028
AVP,1996-01-17 21:00,46.04,37.04,70.64,210.00,5.00,M,30.20,1023.40,10.00,M,BKN,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,43.07,KAVP 172100Z 21005KT 10SM BKN250 08/03 A3020 RMK 8/001/ 53012; SLP234 T00780028
AVP,1996-01-17 22:00,44.06,35.96,72.98,220.00,4.00,M,30.22,1024.00,10.00,M,SCT,BKN,   ,   ,4100.00,11000.00,M,M,M,M,M,M,M,M,M,41.50,KAVP 172200Z 22004KT 10SM SCT041 BKN110 07/02 A3022 RMK SLP240 T00670022
AVP,1996-01-17 23:00,42.08,35.96,78.74,0.00,0.00,M,30.24,1024.60,15.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,42.08,KAVP 172300Z 00000KT 15SM SCT080 06/02 A3024 RMK SLP246 T00560022
AVP,1996-01-18 00:00,39.02,35.06,85.55,0.00,0.00,M,30.25,1025.20,15.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,39.02,KAVP 180000Z 00000KT 15SM SCT100 04/02 A3025 RMK 4/014/ 52015 10047 20036; SLP252 60020 T00390017 580/0
AVP,1996-01-18 01:00,39.02,35.06,85.55,0.00,0.00,M,30.26,1025.70,15.00,M,OVC,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,39.02,KAVP 180100Z 00000KT 15SM OVC100 04/02 A3026 RMK SLP257 T00390017
AVP,1996-01-18 02:00,37.04,33.98,88.57,0.00,0.00,M,30.27,1025.90,15.00,M,SCT,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,37.04,KAVP 180200Z 00000KT 15SM SCT110 03/01 A3027 RMK SLP259 T00280011
AVP,1996-01-18 03:00,35.96,33.98,92.43,100.00,4.00,M,30.27,1026.00,15.00,M,SCT,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,32.04,KAVP 180300Z 10004KT 15SM SCT120 02/01 A3027 RMK 8/020/ 51007; SLP260 T00220011
AVP,1996-01-18 04:00,35.96,35.06,96.49,0.00,0.00,M,30.28,1026.30,15.00,M,SCT,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,35.96,KAVP 180400Z 00000KT 15SM SCT120 02/02 A3028 RMK SLP263 T00220017
AVP,1996-01-18 05:00,35.96,33.98,92.43,0.00,0.00,M,30.29,1026.60,10.00,M,OVC,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,35.96,KAVP 180500Z 00000KT 10SM OVC120 02/01 A3029 RMK 400470035; SLP266 T00220011
AVP,1996-01-18 06:00,35.06,33.98,95.79,0.00,0.00,M,30.30,1026.70,6.00,M,OVC,   ,   ,   ,12000.00,M,M,M,FG,M,M,M,M,M,M,35.06,KAVP 180600Z 00000KT 6SM FG OVC120 02/01 A3030 RMK 8/02// 10041 20035; SLP267 60008 T00170011 55020
AVP,1996-01-18 07:00,35.96,33.98,92.43,0.00,0.00,M,30.30,1026.80,7.00,M,OVC,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,35.96,KAVP 180700Z 00000KT 7SM OVC120 02/01 A3030 RMK SLP268 T00220011
AVP,1996-01-18 08:00,35.96,33.08,89.16,0.00,0.00,M,30.30,1026.60,7.00,M,OVC,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,35.96,KAVP 180800Z 00000KT 7SM OVC120 02/01 A3030 RMK 98187; SLP266 T00220006
AVP,1996-01-18 09:00,37.04,33.98,88.57,0.00,0.00,M,30.29,1026.20,7.00,M,BKN,OVC,   ,   ,1800.00,12000.00,M,M,M,M,M,M,M,M,M,37.04,KAVP 180900Z 00000KT 7SM BKN018 OVC120 03/01 A3029 RMK 8/52// 58003; SLP262 T00280011
AVP,1996-01-18 10:00,39.02,35.96,88.66,50.00,5.00,M,30.28,1026.10,10.00,M,OVC,   ,   ,   ,1500.00,M,M,M,M,M,M,M,M,M,M,34.73,KAVP 181000Z 05005KT 10SM OVC015 04/02 A3028 RMK SLP261 T00390022
AVP,1996-01-18 11:00,39.02,35.06,85.55,70.00,7.00,M,30.29,1026.30,10.00,M,SCT,OVC,   ,   ,1500.00,10000.00,M,M,M,M,M,M,M,M,M,33.34,KAVP 181100Z 07007KT 10SM SCT015 OVC100 04/02 A3029 RMK SLP263 T00390017
AVP,1996-01-18 12:00,39.02,35.96,88.66,60.00,6.00,M,30.29,1026.40,10.00,M,BKN,BKN,   ,   ,8000.00,10000.00,M,M,M,M,M,M,M,M,M,33.98,KAVP 181200Z 06006KT 10SM BKN080 BKN100 04/02 A3029 RMK 4/011/ 55000 10042 20034; SLP264 60070 T00390022 580/0
AVP,1996-01-18 13:00,39.92,37.04,89.34,60.00,6.00,M,30.29,1026.50,7.00,M,BKN,BKN,   ,   ,8000.00,10000.00,M,M,M,M,M,M,M,M,M,35.07,KAVP 181300Z 06006KT 7SM BKN080 BKN100 04/03 A3029 RMK SLP265 T00440028
AVP,1996-01-18 13:59,M,M,M,260.00,6.00,M,30.30,M,7.00,M,BKN,OVC,   ,   ,1100.00,8000.00,M,M,M,M,M,M,M,M,M,M,KAVP 181359Z 26006KT 7SM BKN011 OVC080 A3030 RMK SLPNO
AVP,1996-01-18 14:00,42.98,37.94,82.24,260.00,7.00,M,30.30,1026.80,7.00,M,SCT,BKN,   ,   ,1400.00,8000.00,M,M,M,M,M,M,M,M,M,38.16,KAVP 181400Z 26007KT 7SM SCT014 BKN080 06/03 A3030 RMK SLP268 T00610033
AVP,1996-01-18 15:00,42.98,39.02,85.79,70.00,7.00,M,30.30,1026.90,7.00,M,BKN,BKN,   ,   ,1200.00,8000.00,M,M,M,M,M,M,M,M,M,38.16,KAVP 181500Z 07007KT 7SM BKN012 BKN080 06/04 A3030 RMK 8/570/ 52005; SLP269 T00610039
AVP,1996-01-18 16:00,46.04,42.08,85.97,260.00,4.00,M,30.30,1026.60,7.00,M,BKN,OVC,   ,   ,1000.00,1800.00,M,M,M,M,M,M,M,M,M,43.82,KAVP 181600Z 26004KT 7SM BKN010 OVC018 08/06 A3030 RMK SLP266 T00780056
AVP,1996-01-18 16:30,M,M,M,40.00,7.00,M,30.27,M,7.00,M,BKN,OVC,   ,   ,800.00,1200.00,M,M,M,M,M,M,M,M,M,M,KAVP 181630Z 04007KT 7SM BKN008 OVC012 A3027 RMK SLPNO
AVP,1996-01-18 17:00,46.94,42.98,86.02,0.00,0.00,M,30.25,1025.00,7.00,M,BKN,BKN,   ,   ,800.00,1200.00,M,M,M,M,M,M,M,M,M,46.94,KAVP 181700Z 00000KT 7SM BKN008 BKN012 08/06 A3025 RMK SLP250 T00830061
AVP,1996-01-18 17:13,M,M,M,0.00,0.00,M,30.24,M,7.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,M,KAVP 181713Z 00000KT 7SM OVC013 A3024 RMK BINOVC; SLPNO
AVP,1996-01-18 18:00,53.96,48.92,83.00,180.00,15.00,M,30.22,1024.00,10.00,25.00,SCT,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,53.96,KAVP 181800Z 18015G25KT 10SM SCT060 12/09 A3022 RMK 933009/ 58025 10054 20038/ /WSHFT 50; SLP240 60000 T01220094 580/5
AVP,1996-01-18 18:37,M,M,M,180.00,10.00,M,30.22,M,10.00,M,BKN,   ,   ,   ,1600.00,M,M,M,M,M,M,M,M,M,M,M,KAVP 181837Z 18010KT 10SM BKN016 A3022 RMK SLPNO
AVP,1996-01-18 19:00,51.98,48.02,86.30,220.00,4.00,M,30.21,1023.50,10.00,M,OVC,   ,   ,   ,1100.00,M,M,M,M,M,M,M,M,M,M,51.98,KAVP 181900Z 22004KT 10SM OVC011 11/09 A3021 RMK SLP235 T01110089
AVP,1996-01-18 20:00,51.98,48.02,86.30,180.00,13.00,M,30.18,1022.60,10.00,M,BKN,   ,   ,   ,1100.00,M,M,M,M,M,M,M,M,M,M,51.98,KAVP 182000Z 18013KT 10SM BKN011 11/09 A3018 RMK SLP226 T01110089
AVP,1996-01-18 20:15,M,M,M,190.00,10.00,M,30.18,M,10.00,16.00,BKN,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,M,KAVP 182015Z 19010G16KT 10SM BKN020 A3018 RMK SLPNO
AVP,1996-01-18 21:00,50.00,46.94,89.17,160.00,16.00,M,30.16,1021.80,10.00,M,BKN,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,43.88,KAVP 182100Z 16016KT 10SM BKN013 10/08 A3016 RMK 8/500/ 57022; SLP218 T01000083
AVP,1996-01-18 21:30,M,M,M,170.00,15.00,M,30.15,M,7.00,23.00,BKN,   ,   ,   ,4800.00,M,M,M,M,M,M,M,M,M,M,M,KAVP 182130Z 17015G23KT 7SM BKN048 A3015 RMK SLPNO
AVP,1996-01-18 22:00,50.00,46.04,86.19,170.00,15.00,M,30.14,1021.00,7.00,25.00,BKN,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,44.12,KAVP 182200Z 17015G25KT 7SM BKN060 10/08 A3014 RMK SLP210 T01000078
AVP,1996-01-18 23:00,50.00,46.94,89.17,140.00,10.00,M,30.12,1020.70,10.00,15.00,BKN,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,45.54,KAVP 182300Z 14010G15KT 10SM BKN060 10/08 A3012 RMK SLP207 T01000083
AVP,1996-01-19 00:00,51.08,48.02,89.22,140.00,12.00,M,30.12,1020.50,5.00,M,BKN,   ,   ,   ,4000.00,M,M,M,-RA,M,M,M,M,M,M,51.08,KAVP 190000Z 14012KT 5SM -RA BKN040 11/09 A3012 RMK 4/005/ 57012 6000/ 10054 20049/ RB45; SLP205 60000 T01060089 580/5
AVP,1996-01-19 00:25,M,M,M,150.00,8.00,M,30.12,M,7.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,M,KAVP 190025Z 15008KT 7SM OVC013 A3012 RMK SLPNO
AVP,1996-01-19 01:00,51.98,48.02,86.30,150.00,10.00,M,30.10,1019.60,7.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,51.98,KAVP 190100Z 15010KT 7SM OVC012 11/09 A3010 RMK RE05; SLP196 T01110089
AVP,1996-01-19 02:00,53.06,48.92,85.78,180.00,14.00,M,30.05,1018.10,7.00,M,BKN,   ,   ,   ,4200.00,M,M,M,M,M,M,M,M,M,M,53.06,KAVP 190200Z 18014KT 7SM BKN042 12/09 A3005 RMK RB05E25B30E48; SLP181 T01170094
AVP,1996-01-19 02:20,M,M,M,170.00,21.00,M,30.02,M,7.00,30.00,BKN,   ,   ,   ,5000.00,M,M,M,-RA,M,M,M,M,M,M,M,KAVP 190220Z 17021G30KT 7SM -RA BKN050 A3002 RMK SLPNO
AVP,1996-01-19 02:55,M,M,M,150.00,19.00,M,30.00,M,7.00,28.00,BKN,   ,   ,   ,4500.00,M,M,M,-RA,M,M,M,M,M,M,M,KAVP 190255Z 15019G28KT 7SM -RA BKN045 A3000 RMK SLPNO
AVP,1996-01-19 03:00,51.98,48.92,89.26,170.00,20.00,M,30.00,1016.40,7.00,28.00,BKN,   ,   ,   ,4900.00,M,M,M,-RA,M,M,M,M,M,M,51.98,KAVP 190300Z 17020G28KT 7SM -RA BKN049 11/09 A3000 RMK 8/500/ 6000// RB00/PK WND 1731/35; SLP164 T01110094 55080
AVP,1996-01-19 03:10,M,M,M,150.00,20.00,M,29.98,M,7.00,28.00,BKN,   ,   ,   ,3700.00,M,M,M,-RA,M,M,M,M,M,M,M,KAVP 190310Z 15020G28KT 7SM -RA BKN037 A2998 RMK SLPNO
AVP,1996-01-19 03:37,M,M,M,150.00,20.00,M,29.97,M,5.00,29.00,BKN,   ,   ,   ,2800.00,M,M,M,-RA FG,M,M,M,M,M,M,M,KAVP 190337Z 15020G29KT 5SM -RA FG BKN028 A2997 RMK SLPNO
AVP,1996-01-19 04:00,53.96,50.00,86.41,150.00,24.00,M,29.96,1014.90,7.00,30.00,BKN,   ,   ,   ,2800.00,M,M,M,-RA,M,M,M,M,M,M,53.96,KAVP 190400Z 15024G30KT 7SM -RA BKN028 12/10 A2996 RMK SLP149 T01220100
AVP,1996-01-19 04:27,M,M,M,150.00,17.00,M,29.91,M,7.00,34.00,BKN,   ,   ,   ,2400.00,M,M,M,-RA,M,M,M,M,M,M,M,KAVP 190427Z 15017G34KT 7SM -RA BKN024 A2991 RMK SLPNO
AVP,1996-01-19 05:00,53.06,50.00,89.31,170.00,15.00,0.01,29.89,1012.20,7.00,29.00,BKN,   ,   ,   ,2700.00,M,M,M,-RA,M,M,M,M,M,M,53.06,KAVP 190500Z 17015G29KT 7SM -RA BKN027 12/10 A2989 RMK 400540034/ /PK WND 1736/33/ PRESFR; SLP122 P0001 T01170100
AVP,1996-01-19 06:00,53.96,50.00,86.41,160.00,20.00,0.02,29.83,1010.30,6.00,34.00,OVC,   ,   ,   ,2700.00,M,M,M,-RA,M,M,M,M,M,M,53.96,KAVP 190600Z 16020G34KT 6SM -RA OVC027 12/10 A2983 RMK 4/003/ 57056 6003/ 10054 20051/ PK WND 1745/22; SLP103 P0002 600// T01220100 580/5
AVP,1996-01-19 07:00,57.02,51.98,83.21,160.00,25.00,0.01,29.79,1008.90,6.00,36.00,BKN,OVC,   ,   ,2700.00,3700.00,M,M,-RA,M,M,M,M,M,M,57.02,KAVP 190700Z 16025G36KT 6SM -RA BKN027 OVC037 14/11 A2979 RMK PK WND 1638/38; SLP089 P0001 T01390111
AVP,1996-01-19 08:00,55.94,51.98,86.52,160.00,19.00,0.09,29.76,1007.90,5.00,35.00,BKN,OVC,   ,   ,2500.00,3700.00,M,M,-RA,M,M,M,M,M,M,55.94,KAVP 190800Z 16019G35KT 5SM -RA BKN025 OVC037 13/11 A2976 RMK 98094/ PK WND 1636/23; SLP079 P0009 T01330111
AVP,1996-01-19 09:00,55.94,51.98,86.52,160.00,14.00,0.01,29.71,1006.30,5.00,33.00,BKN,OVC,   ,   ,3000.00,3700.00,M,M,-RA,M,M,M,M,M,M,55.94,KAVP 190900Z 16014G33KT 5SM -RA BKN030 OVC037 13/11 A2971 RMK 8/5/// 6011// PK WND 1634/36; SLP063 P0001 T01330111 55070
AVP,1996-01-19 09:06,M,M,M,170.00,20.00,M,29.71,M,7.00,34.00,BKN,OVC,   ,   ,1700.00,3300.00,M,M,-RA,M,M,M,M,M,M,M,KAVP 190906Z 17020G34KT 7SM -RA BKN017 OVC033 A2971 RMK SLPNO
